X,Y,region,sh,rs,rp,description,lane,type,equipmentcurrent,accepteddays,siteref,sitetype,percentheavy,aadt5yearsago,aadt4yearsago,aadt3yearsago,aadt2yearsago,aadt1yearago,OBJECTID
1549036.7144,5376698.2898,10 - Nelson/Marlborough,6,225,10.9429998397827,MURCHISON - Telemetry Site 35,Both,National,Telemetry,358.0,00600232,Telemetry,15.9,1832.0,1871.0,1837.0,2103.0,2139.0,1508
1544673.6188,5372182.5895,10 - Nelson/Marlborough,6,239,4.33799982070923,Murchison Town,Both,Continuous,Single Loop,266.0,00600242,Regional Continuous,17.4,2317.0,2352.0,2293.0,2432.0,2024.0,1509
1539976.6111,5373878.6886,10 - Nelson/Marlborough,6,239,10.1669998168945,Murchison Dellows Bluff,Both,Continuous,Dual Loop,206.0,00600248,Regional Continuous,15.8,1893.0,1913.0,2027.0,1868.0,1839.0,1510
1526609.4505,5373390.0632,10 - Nelson/Marlborough,6,255,12.5500001907349,Nth of Region 10/12 Boundary - Virtual,Both,Virtual,Virtual,,00600268,Virtual,15.7,855.0,860.0,767.0,870.0,830.0,1511
1622851.5196,5431745.2298,10 - Nelson/Marlborough,6,116,0.5,Sth of Haven Rd RAB SB - Virtual,Inc,Virtual,Virtual,,00610118,Virtual,4.7,9796.0,10005.0,9483.0,10027.0,11086.0,1512
1618530.6933,5427132.9513,10 - Nelson/Marlborough,6,116,7.88000011444092,STOKE - Telemetry Site 81- SB,Inc,National,Telemetry,,00610122,Telemetry,7.3,11967.0,12536.0,11690.0,11954.0,12284.0,1513
1622851.5196,5431745.2298,10 - Nelson/Marlborough,6,116,0.5,Sth of Haven Rd RAB NB - Virtual,Dec,Virtual,Virtual,,00620118,Virtual,4.7,9796.0,10005.0,9483.0,10027.0,11086.0,1514
1618530.6933,5427132.9513,10 - Nelson/Marlborough,6,116,7.88000011444092,STOKE - Telemetry Site 81- NB,Dec,National,Telemetry,,00620122,Telemetry,7.3,11747.0,12597.0,12339.0,12707.0,10247.0,1515
1613723.0543,5423243.5443,10 - Nelson/Marlborough,60,0,0.449999988079071,Appleby Overbridge,Both,Continuous,Single Loop,364.0,06000000,Regional Continuous,11.5,10717.0,11709.0,11886.0,12657.0,12980.0,1516
1609748.6757,5427549.3181,10 - Nelson/Marlborough,60,0,6.34999990463257,RICHMOND - Telemetry Site 112 ,Both,National,Telemetry,334.0,06000006,Telemetry,6.6,12439.0,13347.0,12937.0,13542.0,13724.0,1517
1608456.1666,5428291.1368,10 - Nelson/Marlborough,60,0,7.83599996566772,Research Orchard Rd,Both,Continuous,Single Loop,366.0,06000008,Regional Continuous,14.2,11576.0,12403.0,11988.0,12611.0,12832.0,1518
1604354.0029,5434848.102,10 - Nelson/Marlborough,60,15,2.26999998092651,Ruby Bay Bypass,Both,Continuous,Dual Loop,292.0,06000017,Regional Continuous,5.5,6946.0,6775.0,7182.0,7495.0,7394.0,1519
1600893.8555,5448568.4171,10 - Nelson/Marlborough,60,33,1.16299998760223,Motueka (Shell garage),Both,Continuous,Single Loop,237.0,06000034,Regional Continuous,8.2,13162.0,13623.0,12482.0,13438.0,12292.0,1520
1601004.883,5451008.5373,10 - Nelson/Marlborough,60,33,3.57500004768372,Motueka Nth (Bridge),Both,Continuous,Single Loop,342.0,06000036,Regional Continuous,8.1,7875.0,8158.0,7897.0,8106.0,8221.0,1521
1599657.4256,5452781.936,10 - Nelson/Marlborough,60,33,6.65000009536743,RIWAKA - Telemetry Site 86,Both,National,Telemetry,335.0,06000040,Telemetry,6.8,4307.0,4438.0,4287.0,4500.0,4446.0,1522
1594888.3263,5457968.1377,10 - Nelson/Marlborough,60,42,3.20000004768372,Takaka Hill (Riwaka Valley Rd),Both,Continuous,Single Loop,265.0,06000044,Regional Continuous,10.9,1408.0,1523.0,1367.0,1511.0,1202.0,1523
1583694.6798,5477268.5014,10 - Nelson/Marlborough,60,89,3.90000009536743,Takaka (Reilly St),Both,Continuous,Single Loop,314.0,06000091,Regional Continuous,5.6,4130.0,4031.0,3762.0,4061.0,3894.0,1524
1582540.1049,5479991.3139,10 - Nelson/Marlborough,60,89,8.44499969482422,Waitapu Bridge (Rangihaeata),Both,Continuous,Dual Loop,207.0,06000096,Regional Continuous,5.1,2177.0,2515.0,2028.0,1864.0,2391.0,1525
1672735.5522,5407613.5616,10 - Nelson/Marlborough,62,0,8.17099952697754,Jefferies to Jackson Road,Both,Continuous,Single Loop,360.0,06200009,Regional Continuous,24.4,3703.0,3835.0,3885.0,4468.0,4706.0,1526
1669748.9365,5403878.7941,10 - Nelson/Marlborough,63,0,0.23199999332428,Renwick - Brydon Street (200m east of Brydon St),Both,Continuous,Dual Loop,297.0,06300000,Regional Continuous,4.5,2990.0,3049.0,3198.0,3132.0,2270.0,1527
1666552.756,5403709.1683,10 - Nelson/Marlborough,63,0,3.46099996566772,Waihopai Valley Road,Both,Continuous,Single Loop,366.0,06300004,Regional Continuous,21.6,2399.0,2560.0,2794.0,2693.0,2658.0,1528
1641953.9833,5397241.509,10 - Nelson/Marlborough,63,29,0.805000007152557,Anderson Bridge (150m east of Parsons Rd),Both,Continuous,Single Loop,274.0,06300029,Regional Continuous,13.8,832.0,875.0,1141.0,930.0,979.0,1529
1587743.0414,5372284.7592,10 - Nelson/Marlborough,63,84,7.69500017166138,St Arnaud Speed Signs,Both,Continuous,Single Loop,266.0,06300091,Regional Continuous,10.2,770.0,741.0,750.0,735.0,588.0,1530
1583317.8876,5374393.5881,10 - Nelson/Marlborough,63,92,4.44000005722046,ST ARNAUD - Telemetry Site 93 ,Both,National,Telemetry,345.0,06300096,Telemetry,13.6,423.0,303.0,654.0,404.0,418.0,1531
1537370.1217,5346878.6954,10 - Nelson/Marlborough,65,17,16.6380004882812,Shenandoah Saddle - Virtual,Both,Virtual,Virtual,,06500034,Virtual,18.7,1015.0,1086.0,1051.0,1061.0,1091.0,1532
1660190.3525,5315468.4873,11 - Canterbury,1S,138,6.26000022888184,KAIKOURA - Telemetry Site 9 - Nth of Hapuku River,Both,National,Telemetry,363.0,01S00144,Telemetry,21.3,2721.0,2637.0,2596.0,2858.0,2904.0,1533
1655910.2924,5306740.2207,11 - Canterbury,1S,155,1.50999999046326,Kaikoura - Beach Rd,Both,Continuous,Dual Loop,358.0,01S00157,Regional Continuous,9.4,4089.0,6552.0,7194.0,7690.0,8005.0,1534
1652250.0861,5303931.8276,11 - Canterbury,1S,155,7.46000003814697,Kaikoura - Nth of Kowhai R.,Both,Continuous,Dual Loop,362.0,01S00163,Regional Continuous,17.2,3613.0,3593.0,3669.0,3944.0,4092.0,1535
1624698.7091,5272719.2271,11 - Canterbury,1S,195,16.6499996185303,Parnassus - Nth of Leader R.,Both,Continuous,Dual Loop,362.0,01S00212,Regional Continuous,21.3,2612.0,2691.0,2736.0,2926.0,3002.0,1536
1622457.9768,5260277.1439,11 - Canterbury,1S,217,11.4499998092651,Cheviot Township ,Both,Continuous,Dual Loop,318.0,01S00228,Regional Continuous,20.2,2781.0,2965.0,2853.0,3071.0,3240.0,1537
1611623.1131,5251201.9031,11 - Canterbury,1S,235,7.92999982833862,1.5 km Nth of Hurunui R.,Both,Continuous,Dual Loop,362.0,01S00243,Regional Continuous,20.6,2906.0,2961.0,2980.0,3183.0,3302.0,1538
1580611.1277,5232529.5077,11 - Canterbury,1S,273,9.94999980926514,Waipara - Nth of SH7 Junction,Both,Continuous,Dual Loop,350.0,01S00284,Regional Continuous,18.2,4006.0,4298.0,4081.0,4316.0,4592.0,1539
1579898.297,5231232.0187,11 - Canterbury,1S,284,0.600000023841858,WAIPARA - Telemetry Site 52 -(WIM Site) ,Both,National,WiM,175.0,01S00285,Weigh in Motion,16.9,8343.0,8941.0,9039.0,9191.0,9300.0,1540
1578067.3675,5221498.6338,11 - Canterbury,1S,284,10.7200002670288,Amberley - Just Sth of Bank St,Both,Non-Continuous,Single Loop,45.0,01S00295,Regional Non-Continuous,16.9,10406.0,11422.0,10960.0,11408.0,11185.0,1541
1579041.7585,5216615.3768,11 - Canterbury,1S,284,16.2199993133545,Leithfield - Just Nth of Kings Rd,Both,Continuous,Dual Loop,362.0,01S00301,Regional Continuous,12.7,9449.0,10319.0,9840.0,9826.0,10200.0,1542
1574341.1082,5205813.4966,11 - Canterbury,1S,311,2.70000004768372,Waikuku - Sth of Township,Both,Continuous,Dual Loop,362.0,01S00313,Regional Continuous,11.0,12112.0,13345.0,13060.0,13023.0,13404.0,1543
1572911.5804,5202983.5688,11 - Canterbury,1S,311,5.98000001907349,Woodend - At School,Both,Non-Continuous,Dual Loop,59.0,01S00316,Regional Non-Continuous,10.1,15440.0,19324.0,18632.0,20966.0,20912.0,1544
1572939.56,5202431.7721,11 - Canterbury,1S,317,0.180000007152557,Woodend - Sth of Route 72 Junction,Both,Continuous,Dual Loop,362.0,01S00317,Regional Continuous,7.8,19412.0,20844.0,20228.0,21473.0,22276.0,1545
1572421.7131,5199674.7997,11 - Canterbury,1S,317,5.17999982833862,Kaiapoi - N. M/Way N of Smith St/Lineside Rd U/pass (SH71) ,Both,Continuous,Dual Loop,362.0,01S00322,Regional Continuous,8.2,17804.0,19165.0,19724.0,19918.0,20873.0,1546
1562775.5256,5182328.1119,11 - Canterbury,1S,332,10.8000001907349,Christchurch - Russley Rd. Nth of Ryans Rd,Both,Virtual,Virtual,,01S00343,Virtual,,,,,,,1547
1562147.8495,5179970.9535,11 - Canterbury,1S,344,1.44000005722046,Christchurch - Carmen Rd Just Sth of Buchanans Rd ,Both,Virtual,Dual Loop,,01S00346,Virtual,,,,,,,1548
1560655.4642,5178543.4156,11 - Canterbury,1S,347,1.02999997138977,Main Sth Rd Sth of Parker St,Both,Continuous,Dual Loop,361.0,01S00348,Regional Continuous,6.3,16229.0,15760.0,14876.0,15684.0,16217.0,1549
1559182.0206,5178225.4672,11 - Canterbury,1S,347,2.56100010871887,Sth of Halswell Junction Rd,Both,Continuous,Dual Loop,313.0,01S00349,Regional Continuous,8.4,19359.0,17472.0,16317.0,16579.0,16751.0,1550
1558203.3991,5177794.5777,11 - Canterbury,1S,350,0.363000005483627,Templeton - Between Marshs Rd and Kirk Rd,Both,Continuous,Dual Loop,361.0,01S00350,Regional Continuous,7.3,22291.0,21317.0,21186.0,22527.0,23810.0,1551
1542385.4266,5169396.4306,11 - Canterbury,1S,365,11.1999998092651,Burnham - Sth of Burnham Rd,Both,Continuous,Dual Loop,339.0,01S00376,Regional Continuous,10.5,11438.0,13462.0,13666.0,14425.0,14650.0,1552
1531436.3976,5163646.2228,11 - Canterbury,1S,381,7.75,DUNSANDEL - Telemetry Site 68 (LTSA),Both,National,Telemetry,359.0,01S00389,Telemetry,12.9,11842.0,12741.0,12714.0,13556.0,14180.0,1553
1523139.5958,5156867.286,11 - Canterbury,1S,381,18.8299999237061,RAKAIA - Telemetry Site 121 (WIM Site),Both,National,WiM,353.0,01S00401,Weigh in Motion,16.3,12430.0,13264.0,13992.0,14875.0,15006.0,1554
1519286.2351,5152677.9656,11 - Canterbury,1S,401,4.03499984741211,Rakaia - Nth of Hatfield Overdale Rd,Both,Continuous,Dual Loop,362.0,01S00405,Regional Continuous,13.6,10837.0,12145.0,12335.0,12986.0,12649.0,1555
1501305.0096,5139823.2377,11 - Canterbury,1S,416,11.6000003814697,Ashburton -  Sth Golf Links Rd.,Both,Continuous,Dual Loop,363.0,01S00428,Regional Continuous,12.5,11504.0,13358.0,13192.0,14074.0,14019.0,1556
1500727.2504,5139285.2475,11 - Canterbury,1S,416,12.3999996185303,Ashburton - West St Sth of Racecourse Rd,Both,Continuous,Dual Loop,360.0,01S00429,Regional Continuous,11.9,11368.0,11905.0,14037.0,13907.0,14093.0,1557
1499737.6648,5138353.2626,11 - Canterbury,1S,416,13.7679996490479,Ashburton - West St Nth of Wills St ,Both,Continuous,Dual Loop,361.0,01S00430,Regional Continuous,11.7,10973.0,12584.0,13099.0,14208.0,14470.0,1558
1498537.1708,5137203.2789,11 - Canterbury,1S,430,0.959999978542328,Ashburton - Archibald St Tinwald Just Sth of Ashburton R.,Both,Continuous,Dual Loop,313.0,01S00431,Regional Continuous,7.0,21793.0,22494.0,23141.0,24304.0,24620.0,1559
1489958.454,5130533.8055,11 - Canterbury,1S,430,11.8199996948242,Winslow - Sth of Winslow Rd,Both,Continuous,Dual Loop,362.0,01S00440,Regional Continuous,16.3,7790.0,8675.0,8928.0,9408.0,9425.0,1560
1469853.5889,5119647.4359,11 - Canterbury,1S,462,3.21000003814697,Rangitata - Nth of Store,Both,Continuous,Dual Loop,266.0,01S00465,Regional Continuous,17.7,7463.0,8241.0,7833.0,8667.0,9050.0,1561
1465018.7017,5114522.6377,11 - Canterbury,1S,465,8.64999961853027,Orari - Nth of Arundel Belfield Rd,Both,Continuous,Dual Loop,343.0,01S00474,Regional Continuous,17.7,5820.0,6640.0,6426.0,6922.0,6934.0,1562
1462389.0777,5105199.8195,11 - Canterbury,1S,481,0.922999978065491,Winchester - Sth of Township,Both,Continuous,Single Loop,362.0,01S00482,Regional Continuous,13.9,8072.0,8462.0,8564.0,9057.0,9189.0,1563
1462316.005,5099869.3721,11 - Canterbury,1S,481,6.40000009536743,Temuka - Vine St Nth of Wood St (Temuka Bypass),Both,Non-Continuous,Single Loop,41.0,01S00488,Regional Non-Continuous,16.9,9631.0,9787.0,10045.0,10343.0,10632.0,1564
1459492.6853,5088795.4161,11 - Canterbury,1S,481,18.0,Virtual - Nth of Timaru,Both,Virtual,Virtual,,01S00499,Virtual,12.1,12612.0,14165.0,13661.0,14191.0,14440.0,1565
1459483.0066,5088034.4896,11 - Canterbury,1S,481,18.7800006866455,Timaru - Hilton Highway Just Nth of SH 8 Junction,Both,Continuous,Dual Loop,356.0,01S00500,Regional Continuous,12.1,12612.0,14165.0,13661.0,14191.0,14440.0,1566
1459838.6168,5086511.8014,11 - Canterbury,1S,501,0.810000002384186,Timaru - Hilton Highway Just Sth of Washdyke Creek Bridge,Both,Continuous,Dual Loop,362.0,01S00502,Regional Continuous,8.5,18269.0,19816.0,18032.0,18751.0,18806.0,1567
1460038.9965,5085579.9878,11 - Canterbury,1S,501,1.21000003814697,Timaru - Hilton Highway Between Blair and Bridge Sts,Both,Continuous,Dual Loop,358.0,01S00503,Regional Continuous,9.5,17375.0,18649.0,18041.0,18357.0,22987.0,1568
1460126.9045,5083483.2522,11 - Canterbury,1S,501,4.36999988555908,EVANS St Timaru - Telemetry Site 69 ,Both,National,Telemetry,366.0,01S00505,Telemetry,11.4,20060.0,21330.0,20309.0,21361.0,21637.0,1569
1460515.3015,5082490.5369,11 - Canterbury,1S,506,0.5,Timaru - Theodosia St at Church Rd Underpass,Both,Non-Continuous,Dual Loop,49.0,01S00507,Regional Non-Continuous,9.1,14114.0,14733.0,14013.0,14743.0,14802.0,1570
1460552.0636,5080798.7523,11 - Canterbury,1S,506,2.23000001907349,Timaru - King St Nth of Otipua Rd,Both,Non-Continuous,Dual Loop,38.0,01S00509,Regional Non-Continuous,12.8,10796.0,11020.0,11162.0,11571.0,11756.0,1571
1459889.4812,5080055.5313,11 - Canterbury,1S,506,3.28399991989136,Timaru - Sth of Beaconsfield Rd,Both,Continuous,Dual Loop,362.0,01S00510,Regional Continuous,12.2,9443.0,9168.0,8854.0,9200.0,9261.0,1572
1457991.4716,5074209.2848,11 - Canterbury,1S,516,0.689999997615814,Pareora - Nth of Campbells Rd,Both,Continuous,Dual Loop,362.0,01S00517,Regional Continuous,13.8,8061.0,8240.0,7458.0,7898.0,8377.0,1573
1456968.8613,5069662.2798,11 - Canterbury,1S,520,2.39000010490417,ST ANDREWS - Telemetry Site 31,Both,National,Telemetry,346.0,01S00522,Telemetry,15.8,6489.0,6829.0,6590.0,6991.0,7365.0,1574
1449602.5091,5026533.8375,11 - Canterbury,1S,560,7.0,Glenavy - Nth of Township,Both,Continuous,Dual Loop,,01S00568,Regional Continuous,,4392.0,4567.0,4681.0,5106.0,,1575
1571344.0953,5197409.6485,11 - Canterbury,1S,317,5.65000009536743,Kaiapoi - N. M/Way S of Smith St/Lineside Rd U/pass (SH71) - Inc,Inc,Continuous,Dual Loop,361.0,01S10322,Regional Continuous,8.5,8571.0,8504.0,8826.0,9343.0,9982.0,1576
1571289.1147,5197239.7118,11 - Canterbury,1S,317,5.96999979019165,Kaiapoi Between SH71 and Ohaka Rd - SB Lanes ,Inc,Continuous,Dual Loop,363.0,01S10323,Regional Continuous,7.1,15689.0,17209.0,17615.0,19246.0,20263.0,1577
1570948.2369,5196215.0936,11 - Canterbury,1S,317,6.82000017166138,Kaiapoi Between Ohoka Rd Ramps - SB Lanes ,Inc,Continuous,Dual Loop,363.0,01S10324,Regional Continuous,6.9,14061.0,15818.0,16107.0,17540.0,18329.0,1578
1571155.1575,5194190.8477,11 - Canterbury,1S,317,9.3100004196167,CNC - Hellers - SB Lanes,Inc,Continuous,Dual Loop,365.0,01S10326,Regional Continuous,5.2,17017.0,21865.0,22672.0,23888.0,24624.0,1579
1571436.0584,5192854.3495,11 - Canterbury,1S,327,0.419999986886978,CNC - WAIMAKARIRI BRIDGE - Telemetry site 96 - SB,Inc,Continuous,Dual Loop,363.0,01S10327,Regional Continuous,4.2,,28308.0,29211.0,29843.0,20795.0,1580
1571436.0584,5192854.3495,11 - Canterbury,1S,327,0.419999986886978,WAIMAKARIRI BRIDGE - Telemetry site 96 - SB (Backup site),Inc,National,Telemetry,352.0,01S10328,Telemetry,6.8,,,,30294.0,30510.0,1581
1568743.114,5189424.6111,11 - Canterbury,1S,327,5.32999992370605,CHCH W Mway Btwn Belfast ramps and Groynes Inc,Inc,Continuous,Dual Loop,363.0,01S10332,Regional Continuous,10.3,10465.0,10762.0,10823.0,11328.0,11627.0,1582
1567688.5296,5188343.9977,11 - Canterbury,1S,333,1.10000002384186,CHCH W Mway btwn Groynes and Gardiners Inc,Inc,Continuous,Dual Loop,362.0,01S10334,Regional Continuous,8.6,13103.0,13364.0,13379.0,13966.0,14733.0,1583
1565477.3878,5186818.5305,11 - Canterbury,1S,333,3.89000010490417,CHCH W Mway btwn gardiners and Sawyers Arms,Inc,Continuous,Dual Loop,363.0,01S10337,Regional Continuous,8.8,12850.0,13683.0,14113.0,14729.0,15059.0,1584
1564836.6305,5186620.592,11 - Canterbury,1S,333,4.55000019073486,CHCH W Mway btwn Sawyers Arms and Macleans Island - Inc,Inc,Continuous,Dual Loop,363.0,01S10338,Regional Continuous,6.9,15576.0,16549.0,16844.0,17484.0,17764.0,1585
1564082.9325,5185751.8949,11 - Canterbury,1S,333,5.78999996185303,CHCH W Mway btwn Harewood and Memorial Increasing only,Inc,Continuous,Dual Loop,353.0,01S10339,Regional Continuous,6.3,15571.0,16750.0,17089.0,17741.0,18027.0,1586
1563413.2393,5183801.5912,11 - Canterbury,1S,333,7.8600001335144,CHCH W Mway btwn Memorial and Syd Bradley Increasing only,Inc,Continuous,Dual Loop,363.0,01S10341,Regional Continuous,5.6,17572.0,18980.0,19625.0,20682.0,21064.0,1587
1562886.4753,5182585.0213,11 - Canterbury,1S,333,9.14000034332275,Christchurch - Russley Rd. Nth of Ryans Rd - Inc,Inc,Continuous,Dual Loop,362.0,01S10342,Regional Continuous,5.9,17383.0,18683.0,21179.0,21168.0,21750.0,1588
1562374.741,5180566.7435,11 - Canterbury,1S,344,0.800000011920929,Christchurch - Carmen Rd. Just Sth Steadman Rd -Inc ,Inc,Continuous,Dual Loop,351.0,01S10345,Regional Continuous,6.1,13947.0,13823.0,14545.0,15219.0,15579.0,1589
1561994.9217,5179603.0825,11 - Canterbury,1S,344,1.83000004291534,Carmen Rd between Bella Rosa Dr & Waterloo Rd-Inc,Inc,Continuous,Dual Loop,322.0,01S10346,Regional Continuous,6.6,13636.0,14048.0,14978.0,15533.0,15766.0,1590
1555423.493,5176130.0317,11 - Canterbury,1S,350,3.54699993133545,CSM2 - Main South Road Interchange - SB Lanes,Inc,Continuous,Dual Loop,339.0,01S10354,Regional Continuous,11.4,,,,12581.0,12975.0,1591
1552265.7234,5174367.4685,11 - Canterbury,1S,365,0.119000002741814,CSM2 - Weedons Ross Road - SB Lanes,Inc,Continuous,Dual Loop,366.0,01S10365,Regional Continuous,11.4,,,,7025.0,8007.0,1592
1460362.0511,5083092.401,11 - Canterbury,1S,501,4.8600001335144,Timaru - Theodosia St Nth of Sefton St East - SB Lanes,Inc,Continuous,Dual Loop,355.0,01S10506,Regional Continuous,8.1,10336.0,11869.0,11097.0,11488.0,11631.0,1593
1460512.5697,5081895.6048,11 - Canterbury,1S,506,1.12999999523163,Timaru - Craigie Avenue Between Nth and Browne Sts - SB Lane,Inc,Non-Continuous,Dual Loop,28.0,01S10508,Regional Non-Continuous,11.2,6651.0,6842.0,6722.0,7106.0,7191.0,1594
1571344.0953,5197409.6485,11 - Canterbury,1S,317,5.65000009536743,Kaiapoi - N. M/Way S of Smith St/Lineside Rd U/pass (SH71) - Dec,Dec,Continuous,Dual Loop,361.0,01S20322,Regional Continuous,8.5,8466.0,8850.0,9298.0,9833.0,10243.0,1595
1571289.1147,5197239.7118,11 - Canterbury,1S,317,5.96999979019165,Kaiapoi Between SH71 and Ohaka Rd - NB Lanes ,Dec,Continuous,Dual Loop,363.0,01S20323,Regional Continuous,8.2,14658.0,16444.0,16794.0,18549.0,19601.0,1596
1570948.2369,5196215.0936,11 - Canterbury,1S,317,6.82000017166138,Kaiapoi Between Ohoka Rd Ramps - NB Lanes ,Dec,Continuous,Dual Loop,363.0,01S20324,Regional Continuous,10.0,12770.0,14953.0,15441.0,16740.0,17696.0,1597
1571155.1575,5194190.8477,11 - Canterbury,1S,317,9.3100004196167,CNC - Hellers - NB Lanes,Dec,Continuous,Dual Loop,365.0,01S20326,Regional Continuous,5.0,13411.0,20741.0,21617.0,22836.0,23745.0,1598
1571436.0584,5192854.3495,11 - Canterbury,1S,327,0.419999986886978,CNC - WAIMAKARIRI BRIDGE - Telemetry site 96 - NB,Dec,Continuous,Dual Loop,363.0,01S20327,Regional Continuous,5.0,,26014.0,21358.0,28803.0,29748.0,1599
1571436.0584,5192854.3495,11 - Canterbury,1S,327,0.419999986886978,WAIMAKARIRI BRIDGE - Telemetry site 96 - NB (Backup Site),Dec,National,Telemetry,352.0,01S20328,Telemetry,7.2,,,,28969.0,29345.0,1600
1568768.1043,5189437.6066,11 - Canterbury,1S,327,5.32999992370605,CHCH W Mway Btwn Belfast ramps and Groynes Dec,Dec,Continuous,Dual Loop,363.0,01S20332,Regional Continuous,10.7,10036.0,10507.0,10608.0,11097.0,11281.0,1601
1567688.5296,5188343.9977,11 - Canterbury,1S,333,1.10000002384186,CHCH W Mway btwn Groynes and Gardiners Dec,Dec,Continuous,Dual Loop,362.0,01S20334,Regional Continuous,8.5,12477.0,13021.0,13343.0,14047.0,14479.0,1602
1565477.3878,5186818.5305,11 - Canterbury,1S,333,3.89000010490417,CHCH W Mway btwn gardiners and Sawyers Arms,Dec,Continuous,Dual Loop,363.0,01S20337,Regional Continuous,8.4,11969.0,12647.0,13159.0,13698.0,14109.0,1603
1564865.6205,5186591.6031,11 - Canterbury,1S,332,4.55000019073486,CHCH W Mway btwn Sawyers Arms and Macleans Island - Dec,Dec,Continuous,Dual Loop,363.0,01S20338,Regional Continuous,7.2,14511.0,15588.0,15881.0,16303.0,16587.0,1604
1563883.024,5185139.1143,11 - Canterbury,1S,333,6.44000005722046,CHCH W Mway btwn Harewood and Memorial Decreasing only,Dec,Continuous,Dual Loop,329.0,01S20339,Regional Continuous,8.4,15302.0,16729.0,17088.0,17907.0,18291.0,1605
1563378.2521,5183804.5891,11 - Canterbury,1S,333,7.86999988555908,CHCH W Mway btwn Memorial and Syd Bradley decreasing only,Dec,Continuous,Dual Loop,363.0,01S20341,Regional Continuous,6.0,16576.0,18334.0,18867.0,20000.0,20416.0,1606
1562871.4811,5182579.0231,11 - Canterbury,1S,333,9.1899995803833,Christchurch - Russley Rd. Nth of Ryans Rd - Dec,Dec,Continuous,Dual Loop,358.0,01S20342,Regional Continuous,5.8,17063.0,18796.0,19368.0,20506.0,21121.0,1607
1562374.741,5180566.7435,11 - Canterbury,1S,344,0.800000011920929,Christchurch - Carmen Rd. Just Sth Steadman Rd -Dec,Dec,Continuous,Dual Loop,351.0,01S20345,Regional Continuous,6.7,12938.0,12692.0,13276.0,13839.0,13950.0,1608
1561994.9217,5179603.0825,11 - Canterbury,1S,344,1.83000004291534,Carmen Rd between Bella Rosa Dr & Waterloo Rd- Dec,Dec,Continuous,Dual Loop,304.0,01S20346,Regional Continuous,6.7,12269.0,12858.0,13405.0,14035.0,14151.0,1609
1555463.4734,5176224.0006,11 - Canterbury,1S,350,3.55800008773804,CSM2 - Main South Road Interchange - NB Lanes,Dec,Continuous,Dual Loop,339.0,01S20354,Regional Continuous,5.7,,,,12498.0,13482.0,1610
1552260.7246,5174377.4647,11 - Canterbury,1S,365,0.119000002741814,CSM2 - Weedons Ross Road - NB Lanes,Dec,Continuous,Dual Loop,366.0,01S20365,Regional Continuous,7.4,,,,15161.0,15783.0,1611
1460362.0511,5083092.401,11 - Canterbury,1S,501,4.8600001335144,Timaru - Theodosia St Nth of Sefton St East - NB Lanes,Dec,Continuous,Dual Loop,341.0,01S20506,Regional Continuous,7.4,11834.0,12947.0,12105.0,12654.0,12825.0,1612
1460512.5697,5081895.6048,11 - Canterbury,1S,506,1.12999999523163,Timaru - Craigie Avenue Between Nth and Browne Sts - NB Lane,Dec,Non-Continuous,Dual Loop,28.0,01S20508,Regional Non-Continuous,11.2,6939.0,7025.0,6986.0,7344.0,7302.0,1613
1563621.1488,5184221.4432,11 - Canterbury,1S,333,1.0,Memorial Ave Interchange SB On Ramp,Ramp,Continuous,Dual Loop,362.0,01S30334,Regional Continuous,3.2,5301.0,5688.0,5997.0,6574.0,6658.0,1614
1563198.341,5183130.8307,11 - Canterbury,1S,333,2.0,Dakota Business Park Interchange SB On Ramp,Ramp,Continuous,Dual Loop,363.0,01S30335,Regional Continuous,12.3,1447.0,1524.0,1516.0,1649.0,1906.0,1615
1555463.4734,5176224.0006,11 - Canterbury,1S,350,3.55800008773804,CSM2 - MAIN SOUTH ROAD SH1 SB Inc On Ramp,Ramp,Continuous,Dual Loop,339.0,01S30354,Regional Continuous,17.1,,,,6815.0,7355.0,1616
1553700.1653,5175169.274,11 - Canterbury,1S,363,0.0560000017285347,CSM2 - Berketts Road On Ramp - SB,Ramp,Continuous,Dual Loop,332.0,01S30363,Regional Continuous,7.6,,,,177.0,198.0,1617
1551843.8802,5174244.4854,11 - Canterbury,1S,365,0.537999987602234,CSM2 - Weedons Ross Road On Ramp - SB,Ramp,Continuous,Dual Loop,366.0,01S30365,Regional Continuous,6.3,,,,429.0,444.0,1618
1555463.4734,5176224.0006,11 - Canterbury,1S,350,3.55800008773804,CSM2 - Main South Road Interchange - NB Dec Off Ramp,Ramp,Continuous,Dual Loop,339.0,01S40354,Regional Continuous,11.4,,,,8250.0,8253.0,1619
1551837.8816,5174255.4812,11 - Canterbury,1S,365,0.017000000923872,CSM2 - Weedons Ross Road Off Ramp - NB,Ramp,Continuous,Dual Loop,366.0,01S40365,Regional Continuous,5.2,,,,562.0,636.0,1620
1563591.1529,5184446.3603,11 - Canterbury,1S,333,1.0,Memorial Ave Interchange NB On Ramp,Ramp,Continuous,Dual Loop,363.0,01S50334,Regional Continuous,3.2,3563.0,3608.0,3590.0,3773.0,3694.0,1621
1563071.3833,5183271.7756,11 - Canterbury,1S,333,2.0,Dakota Business Park Interchange NB On Ramp,Ramp,Continuous,Dual Loop,352.0,01S50335,Regional Continuous,7.7,589.0,607.0,597.0,646.0,663.0,1622
